experiment,executable,ranks,threads,n,nz,mode,repetition,time_s,sequential_time_s,speedup,rayleigh,reference_rayleigh,rayleigh_error,returncode
speedup,mpi_omp,1,4,500000,20000000,regular,1,45.508122,45.089855666666665,0.9908089739819776,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,1,4,500000,20000000,regular,2,45.499222,45.089855666666665,0.9910027838864292,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,1,4,500000,20000000,regular,3,45.374958,45.089855666666665,0.9937167471684859,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,2,4,500000,20000000,regular,1,26.861041,45.089855666666665,1.678633961605087,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,2,4,500000,20000000,regular,2,26.852071,45.089855666666665,1.6791947133860425,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,2,4,500000,20000000,regular,3,44.537973,45.089855666666665,1.0123912838751477,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,4,4,500000,20000000,regular,1,19.805157,45.089855666666665,2.276672468017631,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,4,4,500000,20000000,regular,2,22.583393,45.089855666666665,1.9965934997751074,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
speedup,mpi_omp,4,4,500000,20000000,regular,3,19.84476,45.089855666666665,2.2721290490117623,5.601504662506892,5.601504662506887,5.329070518200751e-15,0
