experiment,executable,ranks,threads,n,nz,mode,chunk_size,repetition,time_s,rayleigh,reference_rayleigh,rayleigh_error,checksum,returncode
time,mpi_omp,1,4,500000,20000000,regular,1024,1,45.388445,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,1,4,500000,20000000,regular,1024,2,45.402123,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,1,4,500000,20000000,regular,1024,3,45.453991,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,2,4,500000,20000000,regular,1024,1,26.892074,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,2,4,500000,20000000,regular,1024,2,26.796594,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,2,4,500000,20000000,regular,1024,3,26.93884,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,4,4,500000,20000000,regular,1024,1,22.877747,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,4,4,500000,20000000,regular,1024,2,22.700596,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
time,mpi_omp,4,4,500000,20000000,regular,1024,3,19.747321,5.601504662506892,5.601504662506887,5.329070518200751e-15,0xe398803d9254b371,0
